@RELATION unknow
@ATTRIBUTE at1 REAL
@ATTRIBUTE at2 REAL
@ATTRIBUTE at3 REAL
@ATTRIBUTE at4 REAL
@ATTRIBUTE at5 REAL
@ATTRIBUTE at6 REAL
@ATTRIBUTE at7 REAL
@ATTRIBUTE at8 REAL
@ATTRIBUTE at9 REAL
@ATTRIBUTE at10 REAL
@ATTRIBUTE at11 REAL
@ATTRIBUTE at12 REAL
@ATTRIBUTE at13 REAL
@ATTRIBUTE at14 REAL
@ATTRIBUTE at15 REAL
@ATTRIBUTE at16 REAL
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@DATA
31.0, 100.0, 15.0, 84.0, 2.0, 65.0, 0.0, 45.0, 20.0, 29.0, 48.0, 21.0, 79.0, 14.0, 100.0, 0.0, 4
41.0, 100.0, 38.0, 84.0, 16.0, 52.0, 11.0, 17.0, 54.0, 0.0, 100.0, 19.0, 55.0, 32.0, 0.0, 23.0, 6
100.0, 72.0, 58.0, 100.0, 0.0, 77.0, 46.0, 39.0, 62.0, 0.0, 24.0, 21.0, 69.0, 58.0, 69.0, 91.0, 8
0.0, 81.0, 29.0, 100.0, 64.0, 82.0, 67.0, 40.0, 50.0, 0.0, 23.0, 32.0, 60.0, 43.0, 100.0, 51.0, 7
100.0, 100.0, 46.0, 89.0, 13.0, 64.0, 0.0, 34.0, 25.0, 7.0, 80.0, 0.0, 80.0, 24.0, 26.0, 26.0, 6
100.0, 100.0, 82.0, 91.0, 65.0, 75.0, 50.0, 59.0, 35.0, 43.0, 18.0, 28.0, 9.0, 12.0, 0.0, 0.0, 1
100.0, 100.0, 56.0, 97.0, 32.0, 73.0, 54.0, 62.0, 92.0, 46.0, 78.0, 9.0, 36.0, 0.0, 0.0, 16.0, 5
62.0, 93.0, 16.0, 74.0, 0.0, 35.0, 21.0, 0.0, 77.0, 7.0, 100.0, 43.0, 83.0, 81.0, 33.0, 100.0, 0
39.0, 74.0, 65.0, 100.0, 65.0, 60.0, 38.0, 21.0, 0.0, 0.0, 23.0, 22.0, 62.0, 4.0, 100.0, 4.0, 2
100.0, 81.0, 23.0, 100.0, 0.0, 65.0, 56.0, 30.0, 45.0, 0.0, 25.0, 34.0, 89.0, 68.0, 94.0, 98.0, 8
12.0, 79.0, 9.0, 48.0, 36.0, 18.0, 30.0, 0.0, 12.0, 31.0, 0.0, 62.0, 34.0, 88.0, 100.0, 100.0, 5
11.0, 99.0, 57.0, 100.0, 66.0, 54.0, 41.0, 8.0, 51.0, 0.0, 100.0, 29.0, 59.0, 41.0, 0.0, 51.0, 7
0.0, 39.0, 38.0, 57.0, 69.0, 79.0, 100.0, 100.0, 90.0, 74.0, 71.0, 49.0, 53.0, 24.0, 34.0, 0.0, 1
100.0, 99.0, 66.0, 100.0, 36.0, 80.0, 38.0, 50.0, 79.0, 41.0, 69.0, 16.0, 32.0, 0.0, 0.0, 7.0, 5
100.0, 100.0, 76.0, 79.0, 49.0, 58.0, 29.0, 34.0, 20.0, 10.0, 58.0, 0.0, 49.0, 17.0, 0.0, 5.0, 6
15.0, 81.0, 0.0, 68.0, 14.0, 97.0, 77.0, 100.0, 100.0, 95.0, 80.0, 62.0, 68.0, 28.0, 63.0, 0.0, 7
27.0, 70.0, 59.0, 100.0, 27.0, 66.0, 14.0, 26.0, 48.0, 0.0, 100.0, 19.0, 59.0, 40.0, 0.0, 30.0, 6
58.0, 100.0, 49.0, 99.0, 23.0, 74.0, 0.0, 51.0, 55.0, 46.0, 100.0, 46.0, 82.0, 26.0, 62.0, 0.0, 4
40.0, 92.0, 77.0, 100.0, 90.0, 85.0, 75.0, 56.0, 100.0, 29.0, 79.0, 6.0, 40.0, 1.0, 0.0, 0.0, 3
54.0, 71.0, 92.0, 76.0, 69.0, 100.0, 65.0, 77.0, 100.0, 55.0, 83.0, 23.0, 43.0, 7.0, 0.0, 0.0, 9
35.0, 78.0, 62.0, 100.0, 92.0, 78.0, 69.0, 49.0, 77.0, 49.0, 100.0, 20.0, 56.0, 0.0, 0.0, 14.0, 3
15.0, 100.0, 2.0, 79.0, 0.0, 57.0, 48.0, 49.0, 100.0, 56.0, 97.0, 43.0, 87.0, 21.0, 98.0, 0.0, 4
26.0, 94.0, 67.0, 100.0, 100.0, 89.0, 66.0, 68.0, 92.0, 39.0, 84.0, 14.0, 41.0, 7.0, 0.0, 0.0, 3
87.0, 100.0, 36.0, 82.0, 3.0, 52.0, 0.0, 17.0, 50.0, 0.0, 100.0, 13.0, 55.0, 31.0, 0.0, 20.0, 6
0.0, 83.0, 28.0, 100.0, 59.0, 88.0, 42.0, 57.0, 22.0, 28.0, 31.0, 0.0, 70.0, 1.0, 100.0, 2.0, 2
0.0, 76.0, 47.0, 71.0, 96.0, 96.0, 28.0, 100.0, 17.0, 77.0, 90.0, 74.0, 100.0, 37.0, 100.0, 0.0, 9
100.0, 100.0, 48.0, 81.0, 19.0, 54.0, 7.0, 25.0, 39.0, 0.0, 92.0, 10.0, 64.0, 34.0, 0.0, 33.0, 6
14.0, 78.0, 7.0, 33.0, 40.0, 0.0, 84.0, 15.0, 100.0, 61.0, 72.0, 100.0, 26.0, 100.0, 0.0, 60.0, 0
0.0, 57.0, 24.0, 71.0, 64.0, 94.0, 100.0, 100.0, 92.0, 75.0, 80.0, 50.0, 76.0, 24.0, 84.0, 0.0, 1
0.0, 91.0, 39.0, 100.0, 72.0, 90.0, 79.0, 69.0, 92.0, 50.0, 100.0, 31.0, 89.0, 12.0, 52.0, 0.0, 3
29.0, 74.0, 53.0, 100.0, 100.0, 99.0, 75.0, 71.0, 81.0, 51.0, 81.0, 20.0, 38.0, 0.0, 0.0, 15.0, 3
100.0, 97.0, 73.0, 100.0, 34.0, 88.0, 38.0, 59.0, 83.0, 50.0, 85.0, 18.0, 45.0, 0.0, 0.0, 3.0, 5
0.0, 83.0, 34.0, 100.0, 49.0, 68.0, 28.0, 30.0, 0.0, 1.0, 25.0, 0.0, 62.0, 7.0, 100.0, 7.0, 2
100.0, 100.0, 65.0, 78.0, 29.0, 57.0, 0.0, 34.0, 57.0, 39.0, 77.0, 51.0, 58.0, 26.0, 51.0, 0.0, 4
8.0, 98.0, 53.0, 100.0, 69.0, 63.0, 50.0, 24.0, 46.0, 0.0, 100.0, 19.0, 58.0, 37.0, 0.0, 46.0, 7
0.0, 75.0, 36.0, 100.0, 81.0, 93.0, 97.0, 51.0, 96.0, 5.0, 73.0, 0.0, 53.0, 21.0, 100.0, 25.0, 7
100.0, 72.0, 72.0, 100.0, 27.0, 81.0, 58.0, 65.0, 81.0, 64.0, 80.0, 23.0, 39.0, 0.0, 0.0, 14.0, 9
2.0, 100.0, 53.0, 99.0, 63.0, 66.0, 42.0, 33.0, 18.0, 0.0, 0.0, 22.0, 38.0, 37.0, 100.0, 41.0, 7
52.0, 89.0, 15.0, 63.0, 0.0, 21.0, 33.0, 0.0, 73.0, 16.0, 100.0, 54.0, 88.0, 96.0, 48.0, 100.0, 0
0.0, 60.0, 45.0, 83.0, 66.0, 100.0, 56.0, 64.0, 62.0, 27.0, 44.0, 0.0, 36.0, 1.0, 100.0, 1.0, 1
42.0, 85.0, 24.0, 51.0, 75.0, 38.0, 52.0, 4.0, 0.0, 0.0, 17.0, 49.0, 50.0, 85.0, 100.0, 100.0, 5
78.0, 100.0, 26.0, 100.0, 0.0, 64.0, 3.0, 24.0, 46.0, 0.0, 93.0, 18.0, 100.0, 59.0, 87.0, 97.0, 0
2.0, 85.0, 29.0, 100.0, 37.0, 71.0, 23.0, 41.0, 0.0, 15.0, 17.0, 0.0, 58.0, 2.0, 100.0, 8.0, 2
5.0, 96.0, 66.0, 100.0, 72.0, 65.0, 54.0, 24.0, 31.0, 0.0, 0.0, 38.0, 41.0, 53.0, 100.0, 51.0, 7
0.0, 98.0, 55.0, 98.0, 100.0, 100.0, 72.0, 63.0, 52.0, 23.0, 40.0, 0.0, 31.0, 35.0, 86.0, 40.0, 7
26.0, 71.0, 48.0, 100.0, 74.0, 74.0, 46.0, 37.0, 5.0, 12.0, 0.0, 11.0, 50.0, 8.0, 100.0, 0.0, 2
8.0, 95.0, 97.0, 100.0, 43.0, 94.0, 2.0, 69.0, 47.0, 64.0, 100.0, 38.0, 72.0, 0.0, 0.0, 19.0, 5
67.0, 100.0, 28.0, 75.0, 2.0, 48.0, 0.0, 19.0, 46.0, 0.0, 100.0, 15.0, 67.0, 39.0, 7.0, 41.0, 6
0.0, 90.0, 50.0, 100.0, 100.0, 94.0, 84.0, 52.0, 62.0, 13.0, 42.0, 0.0, 40.0, 40.0, 92.0, 44.0, 7
0.0, 87.0, 52.0, 100.0, 96.0, 82.0, 45.0, 58.0, 39.0, 42.0, 100.0, 28.0, 73.0, 4.0, 8.0, 0.0, 3
0.0, 95.0, 39.0, 100.0, 58.0, 70.0, 45.0, 30.0, 35.0, 0.0, 18.0, 38.0, 58.0, 47.0, 100.0, 49.0, 7
58.0, 100.0, 15.0, 81.0, 0.0, 34.0, 32.0, 0.0, 81.0, 6.0, 100.0, 49.0, 77.0, 92.0, 29.0, 94.0, 0
11.0, 100.0, 0.0, 82.0, 6.0, 52.0, 65.0, 57.0, 100.0, 83.0, 77.0, 60.0, 54.0, 31.0, 36.0, 0.0, 4
26.0, 93.0, 17.0, 75.0, 65.0, 46.0, 44.0, 0.0, 0.0, 18.0, 21.0, 70.0, 42.0, 98.0, 100.0, 100.0, 5
76.0, 100.0, 0.0, 90.0, 48.0, 62.0, 93.0, 29.0, 54.0, 0.0, 13.0, 27.0, 44.0, 64.0, 100.0, 94.0, 8
23.0, 97.0, 0.0, 52.0, 11.0, 4.0, 61.0, 0.0, 100.0, 36.0, 99.0, 84.0, 50.0, 100.0, 5.0, 77.0, 0
0.0, 81.0, 39.0, 97.0, 96.0, 100.0, 91.0, 78.0, 95.0, 52.0, 100.0, 25.0, 54.0, 9.0, 0.0, 0.0, 3
0.0, 100.0, 66.0, 98.0, 55.0, 65.0, 24.0, 33.0, 14.0, 0.0, 75.0, 25.0, 100.0, 47.0, 13.0, 48.0, 7
65.0, 89.0, 26.0, 100.0, 0.0, 70.0, 51.0, 63.0, 84.0, 70.0, 100.0, 31.0, 70.0, 3.0, 17.0, 0.0, 9
47.0, 79.0, 16.0, 68.0, 0.0, 30.0, 27.0, 0.0, 74.0, 12.0, 100.0, 46.0, 94.0, 86.0, 51.0, 100.0, 0
0.0, 81.0, 26.0, 100.0, 62.0, 100.0, 67.0, 74.0, 59.0, 50.0, 47.0, 24.0, 61.0, 3.0, 100.0, 0.0, 2
37.0, 61.0, 0.0, 70.0, 22.0, 92.0, 60.0, 100.0, 91.0, 85.0, 100.0, 57.0, 91.0, 28.0, 80.0, 0.0, 9
0.0, 30.0, 24.0, 54.0, 52.0, 77.0, 78.0, 100.0, 100.0, 99.0, 88.0, 66.0, 74.0, 33.0, 64.0, 0.0, 1
0.0, 55.0, 33.0, 83.0, 60.0, 100.0, 53.0, 67.0, 46.0, 34.0, 30.0, 1.0, 40.0, 1.0, 100.0, 0.0, 1
6.0, 100.0, 60.0, 98.0, 62.0, 56.0, 35.0, 15.0, 45.0, 0.0, 100.0, 26.0, 69.0, 40.0, 0.0, 38.0, 7
98.0, 96.0, 52.0, 96.0, 74.0, 64.0, 97.0, 100.0, 97.0, 70.0, 100.0, 28.0, 62.0, 0.0, 0.0, 14.0, 9
0.0, 52.0, 39.0, 67.0, 76.0, 84.0, 100.0, 100.0, 89.0, 75.0, 78.0, 49.0, 65.0, 24.0, 52.0, 0.0, 1
0.0, 98.0, 51.0, 98.0, 100.0, 100.0, 74.0, 65.0, 50.0, 28.0, 40.0, 0.0, 44.0, 39.0, 96.0, 47.0, 7
39.0, 100.0, 10.0, 76.0, 0.0, 41.0, 52.0, 25.0, 89.0, 45.0, 100.0, 67.0, 78.0, 33.0, 57.0, 0.0, 4
100.0, 100.0, 68.0, 89.0, 50.0, 67.0, 32.0, 46.0, 23.0, 23.0, 25.0, 0.0, 48.0, 2.0, 0.0, 2.0, 6
15.0, 58.0, 0.0, 19.0, 33.0, 0.0, 71.0, 18.0, 100.0, 52.0, 93.0, 93.0, 54.0, 100.0, 15.0, 85.0, 0
52.0, 100.0, 20.0, 71.0, 0.0, 40.0, 61.0, 39.0, 100.0, 47.0, 76.0, 68.0, 76.0, 34.0, 78.0, 0.0, 4
39.0, 76.0, 64.0, 100.0, 89.0, 81.0, 66.0, 50.0, 100.0, 34.0, 91.0, 6.0, 41.0, 0.0, 0.0, 18.0, 3
37.0, 90.0, 19.0, 57.0, 66.0, 43.0, 40.0, 5.0, 0.0, 0.0, 21.0, 50.0, 52.0, 90.0, 100.0, 100.0, 5
39.0, 90.0, 4.0, 68.0, 0.0, 20.0, 41.0, 0.0, 84.0, 24.0, 100.0, 70.0, 67.0, 100.0, 23.0, 80.0, 0
14.0, 68.0, 56.0, 100.0, 75.0, 97.0, 68.0, 60.0, 64.0, 22.0, 0.0, 4.0, 18.0, 0.0, 100.0, 3.0, 1
28.0, 89.0, 64.0, 100.0, 100.0, 92.0, 79.0, 71.0, 59.0, 51.0, 68.0, 27.0, 39.0, 9.0, 0.0, 0.0, 3
46.0, 100.0, 22.0, 66.0, 0.0, 32.0, 69.0, 38.0, 100.0, 45.0, 56.0, 65.0, 53.0, 28.0, 51.0, 0.0, 4
100.0, 100.0, 55.0, 93.0, 12.0, 66.0, 0.0, 29.0, 30.0, 0.0, 84.0, 15.0, 72.0, 48.0, 10.0, 46.0, 6
3.0, 90.0, 54.0, 100.0, 100.0, 90.0, 82.0, 70.0, 64.0, 49.0, 72.0, 28.0, 62.0, 9.0, 0.0, 0.0, 3
31.0, 100.0, 1.0, 70.0, 0.0, 29.0, 35.0, 0.0, 82.0, 23.0, 100.0, 62.0, 85.0, 99.0, 31.0, 93.0, 0
0.0, 86.0, 51.0, 100.0, 81.0, 83.0, 47.0, 58.0, 80.0, 45.0, 100.0, 20.0, 58.0, 0.0, 1.0, 1.0, 3
0.0, 72.0, 29.0, 100.0, 71.0, 82.0, 74.0, 43.0, 57.0, 5.0, 23.0, 0.0, 45.0, 28.0, 100.0, 35.0, 7
93.0, 69.0, 79.0, 100.0, 18.0, 84.0, 57.0, 60.0, 94.0, 73.0, 100.0, 34.0, 70.0, 1.0, 0.0, 0.0, 9
41.0, 96.0, 19.0, 61.0, 66.0, 43.0, 42.0, 2.0, 0.0, 0.0, 18.0, 51.0, 49.0, 89.0, 100.0, 100.0, 5
20.0, 88.0, 0.0, 52.0, 14.0, 14.0, 63.0, 0.0, 97.0, 31.0, 100.0, 71.0, 64.0, 100.0, 16.0, 84.0, 0
23.0, 88.0, 68.0, 100.0, 97.0, 81.0, 63.0, 60.0, 87.0, 40.0, 100.0, 16.0, 55.0, 0.0, 0.0, 1.0, 3
19.0, 100.0, 1.0, 79.0, 0.0, 57.0, 39.0, 46.0, 87.0, 51.0, 87.0, 41.0, 81.0, 19.0, 100.0, 0.0, 4
84.0, 100.0, 12.0, 80.0, 0.0, 59.0, 88.0, 62.0, 100.0, 92.0, 61.0, 79.0, 40.0, 40.0, 27.0, 0.0, 4
46.0, 100.0, 5.0, 73.0, 0.0, 41.0, 61.0, 41.0, 100.0, 57.0, 84.0, 69.0, 69.0, 35.0, 67.0, 0.0, 4
19.0, 89.0, 10.0, 61.0, 50.0, 28.0, 25.0, 0.0, 3.0, 31.0, 0.0, 75.0, 40.0, 98.0, 100.0, 100.0, 5
2.0, 75.0, 36.0, 100.0, 87.0, 93.0, 58.0, 62.0, 94.0, 49.0, 100.0, 19.0, 50.0, 0.0, 0.0, 16.0, 3
82.0, 100.0, 100.0, 86.0, 88.0, 71.0, 59.0, 57.0, 35.0, 44.0, 24.0, 29.0, 6.0, 14.0, 0.0, 0.0, 1
59.0, 94.0, 8.0, 100.0, 17.0, 65.0, 90.0, 36.0, 76.0, 0.0, 0.0, 10.0, 48.0, 46.0, 100.0, 83.0, 8
19.0, 92.0, 0.0, 57.0, 64.0, 39.0, 64.0, 0.0, 5.0, 11.0, 13.0, 62.0, 30.0, 100.0, 100.0, 99.0, 5
78.0, 94.0, 3.0, 100.0, 22.0, 66.0, 100.0, 35.0, 62.0, 0.0, 0.0, 25.0, 44.0, 66.0, 41.0, 96.0, 8
100.0, 100.0, 100.0, 90.0, 50.0, 75.0, 25.0, 60.0, 0.0, 45.0, 0.0, 30.0, 0.0, 15.0, 0.0, 0.0, 1
31.0, 100.0, 12.0, 74.0, 0.0, 46.0, 55.0, 42.0, 100.0, 51.0, 78.0, 59.0, 78.0, 29.0, 83.0, 0.0, 4
0.0, 86.0, 29.0, 100.0, 62.0, 95.0, 51.0, 62.0, 31.0, 32.0, 34.0, 2.0, 69.0, 0.0, 100.0, 6.0, 2
100.0, 100.0, 66.0, 80.0, 35.0, 60.0, 11.0, 39.0, 0.0, 17.0, 29.0, 0.0, 74.0, 16.0, 35.0, 20.0, 6
0.0, 100.0, 100.0, 91.0, 0.0, 76.0, 0.0, 60.0, 0.0, 45.0, 0.0, 30.0, 0.0, 15.0, 100.0, 0.0, 1
41.0, 96.0, 6.0, 63.0, 0.0, 11.0, 48.0, 0.0, 92.0, 31.0, 100.0, 82.0, 51.0, 100.0, 18.0, 62.0, 0
48.0, 68.0, 57.0, 100.0, 92.0, 91.0, 76.0, 54.0, 45.0, 21.0, 0.0, 0.0, 45.0, 22.0, 100.0, 4.0, 2
94.0, 95.0, 42.0, 100.0, 35.0, 71.0, 86.0, 84.0, 100.0, 66.0, 100.0, 25.0, 55.0, 2.0, 0.0, 0.0, 9
0.0, 73.0, 43.0, 100.0, 44.0, 95.0, 38.0, 62.0, 37.0, 29.0, 16.0, 0.0, 22.0, 2.0, 100.0, 3.0, 1
21.0, 93.0, 28.0, 62.0, 53.0, 24.0, 13.0, 0.0, 5.0, 41.0, 0.0, 84.0, 47.0, 96.0, 100.0, 100.0, 5
100.0, 98.0, 85.0, 99.0, 38.0, 100.0, 26.0, 71.0, 66.0, 56.0, 79.0, 36.0, 40.0, 18.0, 0.0, 0.0, 5
0.0, 89.0, 59.0, 100.0, 100.0, 74.0, 82.0, 35.0, 51.0, 0.0, 10.0, 18.0, 35.0, 42.0, 100.0, 48.0, 7
35.0, 100.0, 7.0, 65.0, 0.0, 21.0, 37.0, 0.0, 79.0, 18.0, 100.0, 58.0, 83.0, 97.0, 37.0, 100.0, 0
7.0, 51.0, 31.0, 90.0, 93.0, 100.0, 99.0, 58.0, 59.0, 21.0, 0.0, 0.0, 35.0, 17.0, 100.0, 5.0, 2
0.0, 33.0, 35.0, 52.0, 67.0, 75.0, 97.0, 100.0, 100.0, 90.0, 83.0, 61.0, 68.0, 31.0, 56.0, 0.0, 1
13.0, 52.0, 35.0, 92.0, 40.0, 100.0, 43.0, 57.0, 45.0, 13.0, 0.0, 0.0, 51.0, 1.0, 100.0, 0.0, 1
90.0, 88.0, 43.0, 100.0, 15.0, 69.0, 67.0, 66.0, 86.0, 66.0, 100.0, 27.0, 59.0, 3.0, 0.0, 0.0, 9
25.0, 64.0, 54.0, 100.0, 53.0, 90.0, 49.0, 45.0, 32.0, 3.0, 0.0, 0.0, 51.0, 1.0, 100.0, 2.0, 1
37.0, 90.0, 73.0, 100.0, 100.0, 90.0, 64.0, 72.0, 83.0, 45.0, 83.0, 16.0, 43.0, 3.0, 0.0, 0.0, 3
29.0, 76.0, 50.0, 100.0, 70.0, 74.0, 50.0, 42.0, 18.0, 16.0, 0.0, 0.0, 50.0, 7.0, 100.0, 7.0, 2
46.0, 81.0, 15.0, 59.0, 51.0, 32.0, 31.0, 0.0, 0.0, 8.0, 14.0, 56.0, 50.0, 90.0, 100.0, 100.0, 5
100.0, 100.0, 57.0, 85.0, 21.0, 58.0, 0.0, 29.0, 13.0, 0.0, 66.0, 8.0, 57.0, 33.0, 6.0, 26.0, 6
89.0, 68.0, 81.0, 100.0, 34.0, 80.0, 34.0, 40.0, 30.0, 0.0, 0.0, 8.0, 38.0, 42.0, 100.0, 59.0, 8
0.0, 70.0, 33.0, 100.0, 83.0, 97.0, 78.0, 59.0, 44.0, 26.0, 2.0, 0.0, 42.0, 1.0, 100.0, 2.0, 2
51.0, 82.0, 84.0, 100.0, 99.0, 79.0, 80.0, 55.0, 100.0, 29.0, 79.0, 4.0, 36.0, 0.0, 0.0, 19.0, 3
26.0, 70.0, 19.0, 25.0, 57.0, 0.0, 95.0, 21.0, 100.0, 68.0, 69.0, 100.0, 24.0, 88.0, 0.0, 48.0, 0
100.0, 100.0, 69.0, 76.0, 33.0, 52.0, 0.0, 27.0, 58.0, 33.0, 87.0, 53.0, 56.0, 28.0, 38.0, 0.0, 4
100.0, 91.0, 53.0, 100.0, 48.0, 69.0, 93.0, 88.0, 93.0, 65.0, 87.0, 24.0, 49.0, 0.0, 0.0, 14.0, 9
34.0, 87.0, 63.0, 100.0, 100.0, 93.0, 69.0, 64.0, 69.0, 37.0, 86.0, 13.0, 44.0, 0.0, 0.0, 0.0, 3
89.0, 83.0, 59.0, 100.0, 41.0, 63.0, 59.0, 23.0, 20.0, 0.0, 0.0, 29.0, 49.0, 54.0, 100.0, 73.0, 8
100.0, 96.0, 46.0, 100.0, 79.0, 89.0, 82.0, 88.0, 82.0, 57.0, 87.0, 27.0, 57.0, 5.0, 0.0, 0.0, 9
7.0, 70.0, 36.0, 100.0, 55.0, 98.0, 48.0, 61.0, 44.0, 24.0, 0.0, 0.0, 35.0, 6.0, 100.0, 5.0, 1
29.0, 83.0, 5.0, 60.0, 8.0, 14.0, 64.0, 0.0, 100.0, 35.0, 89.0, 81.0, 33.0, 100.0, 0.0, 83.0, 0
100.0, 100.0, 51.0, 82.0, 17.0, 55.0, 0.0, 24.0, 32.0, 0.0, 83.0, 14.0, 77.0, 43.0, 25.0, 39.0, 6
69.0, 99.0, 13.0, 100.0, 0.0, 65.0, 54.0, 68.0, 70.0, 74.0, 100.0, 37.0, 74.0, 5.0, 17.0, 0.0, 9
17.0, 70.0, 0.0, 32.0, 24.0, 0.0, 67.0, 14.0, 97.0, 48.0, 100.0, 90.0, 59.0, 100.0, 28.0, 71.0, 0
0.0, 35.0, 37.0, 50.0, 73.0, 74.0, 100.0, 100.0, 90.0, 81.0, 77.0, 53.0, 63.0, 26.0, 61.0, 0.0, 1
0.0, 100.0, 52.0, 97.0, 70.0, 80.0, 80.0, 61.0, 95.0, 44.0, 100.0, 25.0, 66.0, 10.0, 18.0, 0.0, 3
30.0, 82.0, 0.0, 70.0, 42.0, 34.0, 0.0, 0.0, 18.0, 34.0, 80.0, 67.0, 100.0, 100.0, 8.0, 82.0, 8
21.0, 100.0, 15.0, 75.0, 0.0, 45.0, 58.0, 42.0, 92.0, 50.0, 88.0, 61.0, 89.0, 30.0, 100.0, 0.0, 4
24.0, 92.0, 81.0, 100.0, 26.0, 79.0, 19.0, 54.0, 83.0, 66.0, 100.0, 34.0, 62.0, 4.0, 0.0, 0.0, 5
22.0, 100.0, 16.0, 99.0, 0.0, 70.0, 11.0, 40.0, 78.0, 38.0, 100.0, 61.0, 97.0, 30.0, 94.0, 0.0, 4
21.0, 87.0, 0.0, 38.0, 26.0, 0.0, 67.0, 6.0, 100.0, 41.0, 92.0, 95.0, 52.0, 100.0, 21.0, 65.0, 0
15.0, 83.0, 56.0, 100.0, 82.0, 78.0, 35.0, 58.0, 62.0, 47.0, 100.0, 26.0, 56.0, 5.0, 0.0, 0.0, 3
0.0, 67.0, 42.0, 98.0, 63.0, 100.0, 53.0, 63.0, 48.0, 27.0, 10.0, 1.0, 15.0, 0.0, 100.0, 0.0, 1
0.0, 69.0, 20.0, 100.0, 56.0, 86.0, 41.0, 49.0, 10.0, 19.0, 10.0, 5.0, 57.0, 0.0, 100.0, 16.0, 2
0.0, 74.0, 16.0, 80.0, 57.0, 96.0, 100.0, 100.0, 86.0, 75.0, 66.0, 50.0, 47.0, 25.0, 39.0, 0.0, 1
17.0, 92.0, 50.0, 100.0, 63.0, 68.0, 46.0, 34.0, 21.0, 0.0, 0.0, 22.0, 40.0, 35.0, 100.0, 40.0, 7
100.0, 83.0, 57.0, 100.0, 40.0, 67.0, 88.0, 75.0, 98.0, 54.0, 97.0, 11.0, 48.0, 0.0, 0.0, 12.0, 9
29.0, 100.0, 19.0, 44.0, 27.0, 0.0, 5.0, 9.0, 0.0, 62.0, 30.0, 88.0, 65.0, 95.0, 100.0, 97.0, 5
38.0, 100.0, 12.0, 86.0, 0.0, 69.0, 6.0, 51.0, 35.0, 40.0, 68.0, 31.0, 91.0, 17.0, 100.0, 0.0, 4
0.0, 95.0, 32.0, 69.0, 68.0, 34.0, 45.0, 0.0, 30.0, 25.0, 70.0, 59.0, 100.0, 95.0, 30.0, 100.0, 8
63.0, 100.0, 24.0, 88.0, 0.0, 73.0, 4.0, 57.0, 41.0, 45.0, 76.0, 32.0, 92.0, 16.0, 100.0, 0.0, 4
100.0, 100.0, 29.0, 98.0, 39.0, 65.0, 88.0, 34.0, 81.0, 1.0, 0.0, 0.0, 27.0, 34.0, 84.0, 62.0, 8
0.0, 67.0, 28.0, 94.0, 91.0, 100.0, 90.0, 73.0, 69.0, 53.0, 100.0, 25.0, 61.0, 0.0, 11.0, 5.0, 3
33.0, 100.0, 19.0, 85.0, 0.0, 68.0, 0.0, 49.0, 24.0, 34.0, 57.0, 25.0, 90.0, 18.0, 100.0, 0.0, 4
0.0, 86.0, 28.0, 100.0, 59.0, 93.0, 57.0, 66.0, 38.0, 40.0, 34.0, 13.0, 66.0, 4.0, 100.0, 0.0, 2
46.0, 73.0, 64.0, 100.0, 100.0, 89.0, 80.0, 57.0, 48.0, 26.0, 0.0, 0.0, 14.0, 14.0, 92.0, 11.0, 2
6.0, 100.0, 0.0, 99.0, 0.0, 56.0, 65.0, 51.0, 100.0, 65.0, 60.0, 94.0, 52.0, 47.0, 53.0, 0.0, 4
48.0, 100.0, 13.0, 71.0, 0.0, 40.0, 49.0, 25.0, 100.0, 37.0, 87.0, 62.0, 61.0, 32.0, 64.0, 0.0, 4
0.0, 85.0, 47.0, 96.0, 100.0, 100.0, 93.0, 82.0, 72.0, 59.0, 82.0, 33.0, 68.0, 9.0, 19.0, 0.0, 3
14.0, 56.0, 27.0, 100.0, 42.0, 69.0, 26.0, 27.0, 0.0, 5.0, 33.0, 0.0, 67.0, 0.0, 100.0, 1.0, 2
12.0, 77.0, 40.0, 100.0, 74.0, 85.0, 58.0, 55.0, 100.0, 40.0, 94.0, 14.0, 49.0, 2.0, 0.0, 0.0, 3
46.0, 78.0, 79.0, 100.0, 100.0, 77.0, 68.0, 51.0, 28.0, 35.0, 0.0, 16.0, 43.0, 6.0, 89.0, 0.0, 2
45.0, 90.0, 13.0, 52.0, 88.0, 46.0, 74.0, 5.0, 0.0, 0.0, 4.0, 43.0, 26.0, 90.0, 100.0, 100.0, 5
52.0, 100.0, 17.0, 74.0, 0.0, 45.0, 52.0, 33.0, 100.0, 47.0, 99.0, 60.0, 79.0, 30.0, 65.0, 0.0, 4
100.0, 100.0, 60.0, 87.0, 30.0, 59.0, 0.0, 38.0, 51.0, 31.0, 84.0, 54.0, 71.0, 32.0, 74.0, 0.0, 4
44.0, 100.0, 28.0, 82.0, 0.0, 52.0, 40.0, 32.0, 100.0, 33.0, 91.0, 65.0, 80.0, 33.0, 77.0, 0.0, 4
100.0, 74.0, 51.0, 73.0, 0.0, 79.0, 23.0, 100.0, 72.0, 95.0, 100.0, 66.0, 100.0, 32.0, 85.0, 0.0, 9
0.0, 70.0, 3.0, 91.0, 45.0, 100.0, 100.0, 100.0, 75.0, 75.0, 51.0, 50.0, 34.0, 24.0, 39.0, 0.0, 7
